"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE8293",NA,NA,NA,NA,21.0651973215375,23.8204124234591,NA,22.8078531477606,22.5240667632372,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q9JJW6|ALRF2_MOUSE","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1",247,218,179.87,179.87,"118/234","50.43%","94.74%",4.21e-54,"""GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003723,GO:0005488,GO:0005575,GO:0005634,GO:0005681,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0015931,GO:0016070,GO:0016071,GO:0030529,GO:0032991,GO:0034641,GO:0036094,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043566,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0050657,GO:0050658,GO:0051028,GO:0051234,GO:0051236,GO:0071702,GO:0071704,GO:0071705,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363""",1.11777727336962,2.71364783461518e-18,"0","ConEnriched"
"AIPGENE8331",NA,NA,NA,NA,25.4241806124547,25.6620421220519,25.5378167489112,24.0601829679615,25.0882743012462,25.6454480758149,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P54922|ADPRH_HUMAN","[Protein ADP-ribosylarginine] hydrolase OS=Homo sapiens GN=ADPRH PE=1 SV=1",347,357,374.01,374.01,"195/340","57.35%","97.41%",2.08e-126,"""GO:0000287,GO:0003674,GO:0003824,GO:0003875,GO:0005488,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019538,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0046872,GO:0051725,GO:0071704""",NA,NA,"0","ConEnriched"
"AIPGENE8333",NA,NA,NA,NA,24.4290279076311,24.151202510665,23.5049386642142,23.3595777240305,23.1973869771779,24.8195637244284,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|O16025|AOSL_PLEHO","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1",693,1066,159.84,159.84,"147/558","26.34%","76.91%",2.14e-39,"""GO:0001676,GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005506,GO:0005575,GO:0005737,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006690,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016020,GO:0016053,GO:0016209,GO:0016491,GO:0016684,GO:0016701,GO:0016702,GO:0016829,GO:0016835,GO:0016836,GO:0019369,GO:0019752,GO:0020037,GO:0031407,GO:0031408,GO:0032787,GO:0033559,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0046394,GO:0046872,GO:0046906,GO:0046914,GO:0047677,GO:0047987,GO:0051213,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901363,GO:1901568,GO:1901576""",NA,NA,"0","ConEnriched"
"AIPGENE8346",NA,NA,NA,NA,NA,23.6989759383472,NA,22.2639712809591,22.0085756585678,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P31399|ATP5H_RAT","""ATP synthase subunit d, mitochondrial OS=Rattus norvegicus GN=Atp5h PE=1 SV=3""",158,161,104.38,104.38,"54/144","37.50%","91.14%",7.68e-27,"""GO:0000276,GO:0003674,GO:0005215,GO:0005575,GO:0005739,GO:0005743,GO:0005753,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015985,GO:0015986,GO:0015992,GO:0016020,GO:0016469,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019866,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0031090,GO:0031966,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0044765,GO:0045259,GO:0045263,GO:0046034,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659,GO:1902600""",0.330103666788834,0.0374271920081506,"0","ConEnriched"
"AIPGENE8348",NA,NA,NA,NA,25.4173993296801,24.9839087822446,24.5817722442906,25.3517132715977,24.9861801319342,25.9019701966563,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|O61231|RL10_DROME","60S ribosomal protein L10 OS=Drosophila melanogaster GN=RpL10 PE=1 SV=1",215,218,360.53,360.53,"170/211","80.57%","98.14%",2.76e-125,"""GO:0000022,GO:0000226,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005737,GO:0005840,GO:0006412,GO:0006996,GO:0007010,GO:0007017,GO:0007051,GO:0007052,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0019538,GO:0022402,GO:0030529,GO:0031023,GO:0032991,GO:0034645,GO:0043025,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044297,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0051231,GO:0051297,GO:0051298,GO:0071704,GO:0071822,GO:0071840,GO:0097458,GO:1901576,GO:1902589,GO:1903047""",NA,NA,"0","ConEnriched"
"AIPGENE8362",NA,NA,NA,NA,26.5951600016803,25.7695687365247,24.5678296908797,23.7298263158979,23.4562530110503,24.8690327426249,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P16930|FAAA_HUMAN","Fumarylacetoacetase OS=Homo sapiens GN=FAH PE=1 SV=2",419,419,615.92,615.92,"289/414","69.81%","98.81%",0,"""GO:0003674,GO:0003824,GO:0004334,GO:0005488,GO:0005575,GO:0005829,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006558,GO:0006559,GO:0006570,GO:0006572,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009072,GO:0009074,GO:0009987,GO:0016054,GO:0016787,GO:0016822,GO:0016823,GO:0019439,GO:0019752,GO:0031982,GO:0031988,GO:0034641,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043230,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046395,GO:0046872,GO:0065010,GO:0070062,GO:0071704,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606,GO:1902221,GO:1902222""",-0.753417922733428,3.55232623789564e-05,"0","ConEnriched"
"AIPGENE8392",NA,NA,NA,NA,23.2732749884117,21.9184363569074,23.3243366152826,22.4663125144717,22.4130525875521,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q5RB31|SC61B_PONAB","Protein transport protein Sec61 subunit beta OS=Pongo abelii GN=SEC61B PE=3 SV=3",122,96,134.03,134.03,"67/91","73.63%","73.77%",1.37e-39,"""GO:0000060,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005783,GO:0005789,GO:0006508,GO:0006511,GO:0006810,GO:0006886,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0015031,GO:0016020,GO:0016021,GO:0019538,GO:0019838,GO:0019941,GO:0030163,GO:0030433,GO:0030970,GO:0031090,GO:0031205,GO:0032991,GO:0042562,GO:0043021,GO:0043022,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045184,GO:0046907,GO:0048408,GO:0051234,GO:0051603,GO:0051649,GO:0071702,GO:0071704,GO:0098588,GO:0098589,GO:1901575,GO:1902582""",0.34693469861657,0.00886392686297515,"1","ConEnriched"
"AIPGENE8400",NA,NA,NA,NA,24.2667660122492,24.12611741319,23.4346857574617,23.171773611854,25.0018774263183,23.9050109988991,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P35224|CTNB_URECA","Catenin beta OS=Urechis caupo PE=2 SV=1",1238,818,1012.68,1012.68,"540/793","68.10%","59.37%",0,"""GO:0005575,GO:0005737,GO:0005856,GO:0007155,GO:0008150,GO:0022610,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464""",NA,NA,"12","ConEnriched"
"AIPGENE8401",NA,NA,NA,NA,20.1677942050016,NA,NA,21.9459568939038,20.3195503331604,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q6YYB0|Y8359_ORYSJ","Uncharacterized protein Os08g0359500 OS=Oryza sativa subsp. japonica GN=Os08g0359500 PE=2 SV=1",182,213,88.2,88.2,"49/111","44.14%","59.89%",4.53e-20,"""GO:0005575,GO:0005829,GO:0005886,GO:0005911,GO:0009506,GO:0016020,GO:0030054,GO:0044424,GO:0044444,GO:0044464""",0.603441292355074,2.48493333519449e-05,"0","ConEnriched"
"AIPGENE8405",NA,NA,NA,NA,NA,23.2392189865029,22.9813328264737,NA,22.4747007815518,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q5RBT2|DNPEP_PONAB","Aspartyl aminopeptidase OS=Pongo abelii GN=DNPEP PE=2 SV=1",471,471,600.9,600.9,"284/473","60.04%","99.36%",0,"""GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005575,GO:0005737,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008238,GO:0008270,GO:0016787,GO:0019538,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0070011,GO:0071704""",-0.343560174497665,0.0148169159758822,"0","ConEnriched"
"AIPGENE8415",NA,NA,NA,NA,21.6446780496395,20.7297508703335,21.8700937896944,22.0130749878371,22.5768255554956,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P52481|CAP2_RAT","Adenylyl cyclase-associated protein 2 OS=Rattus norvegicus GN=Cap2 PE=2 SV=1",164,477,119.4,119.4,"62/166","37.35%","97.56%",1.16e-30,"""GO:0000902,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005886,GO:0006996,GO:0007010,GO:0008092,GO:0008150,GO:0009653,GO:0009987,GO:0016020,GO:0016043,GO:0030029,GO:0030036,GO:0032502,GO:0032989,GO:0044464,GO:0044699,GO:0044763,GO:0044767,GO:0048869,GO:0071840,GO:1902589""",NA,NA,"0","ConEnriched"
"AIPGENE843",NA,NA,NA,NA,23.1639438996406,25.4372978824496,19.5723485615269,25.4172221164925,26.5020610684699,25.5287840552159,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q86UP6|CUZD1_HUMAN","CUB and zona pellucida-like domain-containing protein 1 OS=Homo sapiens GN=CUZD1 PE=2 SV=1",425,607,82.42,82.42,"75/308","24.35%","72.47%",1.58e-15,"""GO:0005575,GO:0006931,GO:0007049,GO:0007155,GO:0008150,GO:0008152,GO:0008283,GO:0009987,GO:0012506,GO:0016020,GO:0016021,GO:0016023,GO:0016485,GO:0019538,GO:0022610,GO:0030141,GO:0030658,GO:0030659,GO:0030667,GO:0031090,GO:0031410,GO:0031589,GO:0031638,GO:0031982,GO:0031988,GO:0032023,GO:0042588,GO:0042589,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0051301,GO:0051604,GO:0071704,GO:0098588""",0.930834059604148,1.16085648489985e-14,"1","ConEnriched"
"AIPGENE8436",NA,NA,NA,NA,23.5337478566202,24.1337461114943,23.4578944854701,23.9332797659809,24.9634025033878,24.8601995934406,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q7ZV82|RL27_DANRE","60S ribosomal protein L27 OS=Danio rerio GN=rpl27 PE=2 SV=3",317,136,219.16,219.16,"104/136","76.47%","42.90%",1.54e-69,"""GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005840,GO:0006412,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0019538,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901576""",0.411690368899754,0.0025489308707411,"0","ConEnriched"
"AIPGENE8437",NA,NA,NA,NA,21.387102647045,21.8547315466906,21.2973273187257,23.0820151265141,NA,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q7T3H1|DCTN2_DANRE","Dynactin subunit 2 OS=Danio rerio GN=dctn2 PE=2 SV=1",235,405,102.45,102.45,"55/164","33.54%","65.96%",4.55e-24,"""GO:0000280,GO:0003674,GO:0003774,GO:0003824,GO:0005575,GO:0005737,GO:0005815,GO:0005856,GO:0005869,GO:0005874,GO:0005875,GO:0006996,GO:0007017,GO:0007067,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022402,GO:0030286,GO:0031982,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0048285,GO:0071840,GO:1902494,GO:1902589,GO:1903047""",NA,NA,"0","ConEnriched"
"AIPGENE8451",NA,NA,NA,NA,24.6952958097567,25.386572010278,24.6887167619594,24.3264760911615,24.8715727918008,24.3437492235922,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|O43242|PSMD3_HUMAN","26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2",414,534,552.75,552.75,"287/409","70.17%","98.55%",0,"""GO:0000082,GO:0000209,GO:0000278,GO:0000502,GO:0002376,GO:0002474,GO:0002478,GO:0002479,GO:0003674,GO:0005575,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006464,GO:0006508,GO:0006511,GO:0006521,GO:0006725,GO:0006807,GO:0006915,GO:0006950,GO:0006974,GO:0006977,GO:0007049,GO:0007165,GO:0007346,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009057,GO:0009892,GO:0009893,GO:0009894,GO:0009987,GO:0010467,GO:0010498,GO:0010564,GO:0010565,GO:0010604,GO:0010605,GO:0010941,GO:0010948,GO:0012501,GO:0016020,GO:0016032,GO:0016070,GO:0016071,GO:0016265,GO:0016567,GO:0019222,GO:0019538,GO:0019882,GO:0019884,GO:0019941,GO:0022402,GO:0022624,GO:0030163,GO:0030234,GO:0030330,GO:0031145,GO:0031323,GO:0031324,GO:0031325,GO:0031396,GO:0031397,GO:0031398,GO:0031399,GO:0031400,GO:0031401,GO:0031982,GO:0031988,GO:0032268,GO:0032269,GO:0032270,GO:0032446,GO:0032991,GO:0033238,GO:0033554,GO:0034641,GO:0035556,GO:0036211,GO:0042176,GO:0042590,GO:0042770,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043085,GO:0043086,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043230,GO:0043231,GO:0043234,GO:0043412,GO:0043632,GO:0044092,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044267,GO:0044281,GO:0044403,GO:0044419,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044764,GO:0044770,GO:0044772,GO:0044843,GO:0046483,GO:0048002,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051246,GO:0051247,GO:0051248,GO:0051338,GO:0051340,GO:0051347,GO:0051348,GO:0051351,GO:0051352,GO:0051436,GO:0051437,GO:0051438,GO:0051439,GO:0051443,GO:0051444,GO:0051603,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0060548,GO:0065007,GO:0065009,GO:0065010,GO:0070062,GO:0070647,GO:0071156,GO:0071158,GO:0071704,GO:0072331,GO:0072395,GO:0072401,GO:0072413,GO:0072422,GO:0072431,GO:0080090,GO:0090068,GO:0090304,GO:1901360,GO:1901575,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902400,GO:1902402,GO:1902403,GO:1902806,GO:1902807,GO:1903047,GO:2000045,GO:2000134""",0.689647441901996,1.84720129840911e-05,"0","ConEnriched"
"AIPGENE8486",NA,NA,NA,NA,NA,22.8526109936731,NA,22.5782490048611,22.5414185333228,NA,NA,NA,NA,NA,NA,NA,"no_hit","","",NA,NA,NA,NA,"","","",NA,"",NA,NA,"0","ConEnriched"
"AIPGENE8585",NA,NA,NA,NA,23.763598050929,NA,25.4798254862632,24.8116562902259,25.3135934430995,23.305294658965,NA,NA,NA,NA,NA,NA,"nr","gi|156383491|ref|XP_001632867.1|","predicted protein [Nematostella vectensis] >gi|156219929|gb|EDO40804.1| predicted protein [Nematostella vectensis]",101,170,62.39,62.39,"31/76","40.79%","72.28%",5.46e-10,"",1.7301751109705,6.76181125943758e-24,"0","ConEnriched"
"AIPGENE8598",NA,NA,NA,NA,23.8145465111177,NA,23.2818373290181,24.0238416972196,24.0291995383567,23.7176143074636,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q32LC7|G3BP1_BOVIN","Ras GTPase-activating protein-binding protein 1 OS=Bos taurus GN=G3BP PE=2 SV=1",497,465,174.1,174.1,"86/132","65.15%","25.96%",8.8e-47,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003677,GO:0003723,GO:0003729,GO:0003824,GO:0004386,GO:0004518,GO:0004519,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0009966,GO:0009968,GO:0009987,GO:0010494,GO:0010646,GO:0010648,GO:0016020,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0023051,GO:0023057,GO:0030111,GO:0030178,GO:0030529,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0035639,GO:0035770,GO:0036094,GO:0036464,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0044822,GO:0046483,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0051234,GO:0060828,GO:0065007,GO:0071704,GO:0090090,GO:0090304,GO:0090305,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363""",NA,NA,"0","ConEnriched"
"AIPGENE8627",NA,NA,NA,NA,25.5019907046383,26.4828612845873,26.1654767940062,25.8193367578102,25.9504232249574,26.8965980439008,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P17276|PH4H_DROME","Protein henna OS=Drosophila melanogaster GN=Hn PE=2 SV=3",151,452,100.14,100.14,"54/138","39.13%","86.75%",6.36e-24,"""GO:0003008,GO:0003674,GO:0003824,GO:0004497,GO:0004505,GO:0004510,GO:0005488,GO:0005506,GO:0005575,GO:0005811,GO:0006082,GO:0006520,GO:0006558,GO:0006559,GO:0006725,GO:0006807,GO:0006810,GO:0006897,GO:0006909,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009063,GO:0009072,GO:0009074,GO:0009987,GO:0016054,GO:0016192,GO:0016491,GO:0016597,GO:0016705,GO:0016714,GO:0018130,GO:0018958,GO:0019438,GO:0019439,GO:0019752,GO:0031406,GO:0032501,GO:0034641,GO:0036094,GO:0042427,GO:0042428,GO:0042430,GO:0042435,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044271,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044708,GO:0044710,GO:0044712,GO:0044763,GO:0044765,GO:0046189,GO:0046395,GO:0046483,GO:0046872,GO:0046914,GO:0050877,GO:0050890,GO:0050896,GO:0051234,GO:0055114,GO:0071704,GO:1901160,GO:1901162,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901615,GO:1901617,GO:1902221,GO:1902222""",NA,NA,"0","ConEnriched"
"AIPGENE8653",NA,NA,NA,NA,NA,NA,21.8818466675129,22.4143640089042,NA,23.0330608086893,NA,NA,NA,NA,NA,NA,"nr","gi|156353213|ref|XP_001622968.1|","predicted protein [Nematostella vectensis] >gi|156209607|gb|EDO30868.1| predicted protein [Nematostella vectensis]",338,494,113.23,113.23,"77/253","30.43%","72.78%",9.78e-25,"",NA,NA,"0","ConEnriched"
"AIPGENE8665",NA,NA,NA,NA,26.3170470464998,26.92031727883,26.1497493442237,26.6462427623173,26.7206455083574,27.1907832998305,NA,NA,NA,NA,NA,NA,"TrEMBL","tr|O18426|O18426_GEOCY","Beta-gamma-crystallin OS=Geodia cydonium PE=1 SV=1",174,163,62.39,62.39,"47/175","26.86%","97.70%",2.62e-09,"""GO:0003674,GO:0005488,GO:0043167,GO:0043169,GO:0046872""",NA,NA,"0","ConEnriched"
"AIPGENE8735",NA,NA,NA,NA,NA,24.24723111341,24.0067108068886,24.6477508625,23.9871783751005,23.2686666953788,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q1RMU3|P4HA1_BOVIN","Prolyl 4-hydroxylase subunit alpha-1 OS=Bos taurus GN=P4HA1 PE=1 SV=1",383,534,204.91,204.91,"136/371","36.66%","95.56%",1.24e-58,"""GO:0003674,GO:0003824,GO:0004656,GO:0005488,GO:0005506,GO:0005575,GO:0005783,GO:0005788,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016701,GO:0016702,GO:0016705,GO:0016706,GO:0018126,GO:0018193,GO:0018208,GO:0019511,GO:0019538,GO:0019798,GO:0019842,GO:0030246,GO:0031406,GO:0031418,GO:0031543,GO:0031545,GO:0031974,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043177,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0046872,GO:0046914,GO:0048029,GO:0051213,GO:0055114,GO:0070013,GO:0071704""",-0.780938298706754,0.000193367138849958,"0","ConEnriched"
"AIPGENE8740",NA,NA,NA,NA,22.1258750196723,22.6642552322674,NA,21.955314515222,NA,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q08CS6|MOXD2_DANRE","DBH-like monooxygenase protein 2 homolog OS=Danio rerio GN=moxd2 PE=2 SV=2",255,572,69.71,69.71,"46/162","28.40%","63.53%",2.25e-12,"""GO:0003674,GO:0003824,GO:0004497,GO:0005488,GO:0005507,GO:0005575,GO:0008150,GO:0008152,GO:0016020,GO:0016021,GO:0016491,GO:0016705,GO:0016715,GO:0043167,GO:0043169,GO:0044425,GO:0044699,GO:0044710,GO:0046872,GO:0046914,GO:0055114""",0.946852865658979,5.09103458084606e-15,"3","ConEnriched"
"AIPGENE8745",NA,NA,NA,NA,23.7479129084454,23.1043458742307,23.1297889549161,22.9896263213189,22.7279296830702,23.2408742087182,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q68FR9|EF1D_RAT","Elongation factor 1-delta OS=Rattus norvegicus GN=Eef1d PE=1 SV=2",302,281,181.8,181.8,"122/334","36.53%","99.67%",2.82e-53,"""GO:0003674,GO:0003676,GO:0003677,GO:0003723,GO:0003746,GO:0004871,GO:0005488,GO:0005575,GO:0005634,GO:0005853,GO:0006139,GO:0006351,GO:0006355,GO:0006412,GO:0006414,GO:0006725,GO:0006807,GO:0007165,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009966,GO:0009967,GO:0009987,GO:0010468,GO:0010556,GO:0010646,GO:0010647,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0023051,GO:0023056,GO:0031323,GO:0031326,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043122,GO:0043123,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902531,GO:1902533,GO:2000112,GO:2001141""",-0.365421630603732,0.00326012617864329,"0","ConEnriched"
